Compute_Investment,Talent_Investment,Score_Gain
17.241379310344826,10.344827586206897,13.844665732967783
20.689655172413794,10.344827586206897,15.774401032617416
24.137931034482758,10.344827586206897,17.68155717742534
27.586206896551722,10.344827586206897,19.460343086235497
31.034482758620687,10.344827586206897,21.032000828238587
34.48275862068965,10.344827586206897,22.355614960019825
37.93103448275862,10.344827586206897,23.426038990992094
41.37931034482759,10.344827586206897,24.26367423450005
44.82758620689655,10.344827586206897,24.902419569409208
48.275862068965516,10.344827586206897,25.37996389662671
51.72413793103448,10.344827586206897,25.731738028226204
55.172413793103445,10.344827586206897,25.98804717878633
58.62068965517241,10.344827586206897,26.17331425984533
62.068965517241374,10.344827586206897,26.30645908013964
65.51724137931033,10.344827586206897,26.40174886038946
68.9655172413793,10.344827586206897,26.469743791868108
72.41379310344827,10.344827586206897,26.518159307567753
75.86206896551724,10.344827586206897,26.55258127893536
79.3103448275862,10.344827586206897,26.577027954954705
82.75862068965517,10.344827586206897,26.594376861484143
86.20689655172413,10.344827586206897,26.606682068191375
89.6551724137931,10.344827586206897,26.615406530748718
93.10344827586206,10.344827586206897,26.621590538369116
96.55172413793103,10.344827586206897,26.625972992672533
100.0,10.344827586206897,26.629078304945036
0.0,13.793103448275861,7.926434991175229
3.4482758620689653,13.793103448275861,8.853619172802876
6.896551724137931,13.793103448275861,10.024025069162683
10.344827586206897,13.793103448275861,11.449304769998376
13.793103448275861,13.793103448275861,13.110923114193959
17.241379310344826,13.793103448275861,14.95241129576484
20.689655172413794,13.793103448275861,16.882146595414472
24.137931034482758,13.793103448275861,18.789302740222396
27.586206896551722,13.793103448275861,20.568088649032553
31.034482758620687,13.793103448275861,22.139746391035644
34.48275862068965,13.793103448275861,23.463360522816878
37.93103448275862,13.793103448275861,24.533784553789147
41.37931034482759,13.793103448275861,25.371419797297108
44.82758620689655,13.793103448275861,26.01016513220626
48.275862068965516,13.793103448275861,26.487709459423762
51.72413793103448,13.793103448275861,26.83948359102326
55.172413793103445,13.793103448275861,27.095792741583388
58.62068965517241,13.793103448275861,27.281059822642383
62.068965517241374,13.793103448275861,27.414204642936696
65.51724137931033,13.793103448275861,27.509494423186517
68.9655172413793,13.793103448275861,27.57748935466516
72.41379310344827,13.793103448275861,27.625904870364806
75.86206896551724,13.793103448275861,27.660326841732413
79.3103448275862,13.793103448275861,27.684773517751758
82.75862068965517,13.793103448275861,27.7021224242812
86.20689655172413,13.793103448275861,27.714427630988432
89.6551724137931,13.793103448275861,27.72315209354577
93.10344827586206,13.793103448275861,27.72933610116617
96.55172413793103,13.793103448275861,27.733718555469586
100.0,13.793103448275861,27.73682386774209
0.0,17.241379310344826,9.15409377888915
3.4482758620689653,17.241379310344826,10.081277960516797
6.896551724137931,17.241379310344826,11.251683856876603
10.344827586206897,17.241379310344826,12.676963557712297
13.793103448275861,17.241379310344826,14.33858190190788
17.241379310344826,17.241379310344826,16.18007008347876
20.689655172413794,17.241379310344826,18.109805383128393
24.137931034482758,17.241379310344826,20.016961527936317
27.586206896551722,17.241379310344826,21.795747436746474
31.034482758620687,17.241379310344826,23.367405178749564
34.48275862068965,17.241379310344826,24.6910193105308
37.93103448275862,17.241379310344826,25.761443341503067
41.37931034482759,17.241379310344826,26.59907858501103
44.82758620689655,17.241379310344826,27.23782391992018
48.275862068965516,17.241379310344826,27.715368247137683
51.72413793103448,17.241379310344826,28.06714237873718
55.172413793103445,17.241379310344826,28.32345152929731
58.62068965517241,17.241379310344826,28.508718610356304
62.068965517241374,17.241379310344826,28.641863430650616
65.51724137931033,17.241379310344826,28.737153210900438
68.9655172413793,17.241379310344826,28.805148142379082
72.41379310344827,17.241379310344826,28.853563658078727
75.86206896551724,17.241379310344826,28.887985629446334
79.3103448275862,17.241379310344826,28.91243230546568
82.75862068965517,17.241379310344826,28.92978121199512
86.20689655172413,17.241379310344826,28.942086418702353
89.6551724137931,17.241379310344826,28.95081088125969
93.10344827586206,17.241379310344826,28.95699488888009
96.55172413793103,17.241379310344826,28.961377343183507
100.0,17.241379310344826,28.96448265545601
0.0,20.689655172413794,10.440583978655571
3.4482758620689653,20.689655172413794,11.36776816028322
6.896551724137931,20.689655172413794,12.538174056643024
10.344827586206897,20.689655172413794,13.963453757478717
13.793103448275861,20.689655172413794,15.625072101674302
17.241379310344826,20.689655172413794,17.46656028324518
20.689655172413794,20.689655172413794,19.396295582894815
24.137931034482758,20.689655172413794,21.303451727702736
27.586206896551722,20.689655172413794,23.082237636512893
31.034482758620687,20.689655172413794,24.653895378515983
34.48275862068965,20.689655172413794,25.97750951029722
37.93103448275862,20.689655172413794,27.04793354126949
41.37931034482759,20.689655172413794,27.885568784777448
44.82758620689655,20.689655172413794,28.524314119686604
48.275862068965516,20.689655172413794,29.001858446904105
51.72413793103448,20.689655172413794,29.3536325785036
55.172413793103445,20.689655172413794,29.609941729063728
58.62068965517241,20.689655172413794,29.795208810122727
62.068965517241374,20.689655172413794,29.928353630417035
65.51724137931033,20.689655172413794,30.023643410666857
68.9655172413793,20.689655172413794,30.091638342145504
72.41379310344827,20.689655172413794,30.14005385784515
75.86206896551724,20.689655172413794,30.174475829212756
79.3103448275862,20.689655172413794,30.1989225052321
82.75862068965517,20.689655172413794,30.21627141176154
86.20689655172413,20.689655172413794,30.22857661846877
89.6551724137931,20.689655172413794,30.237301081026114
93.10344827586206,20.689655172413794,30.243485088646512
96.55172413793103,20.689655172413794,30.24786754294993
100.0,20.689655172413794,30.250972855222432
0.0,24.137931034482758,11.71202140852752
3.4482758620689653,24.137931034482758,12.639205590155168
6.896551724137931,24.137931034482758,13.809611486514973
10.344827586206897,24.137931034482758,15.234891187350666
13.793103448275861,24.137931034482758,16.89650953154625
17.241379310344826,24.137931034482758,18.73799771311713
20.689655172413794,24.137931034482758,20.66773301276676
24.137931034482758,24.137931034482758,22.574889157574685
27.586206896551722,24.137931034482758,24.353675066384845
31.034482758620687,24.137931034482758,25.92533280838793
34.48275862068965,24.137931034482758,27.24894694016917
37.93103448275862,24.137931034482758,28.31937097114144
41.37931034482759,24.137931034482758,29.157006214649396
44.82758620689655,24.137931034482758,29.795751549558553
48.275862068965516,24.137931034482758,30.273295876776054
51.72413793103448,24.137931034482758,30.62507000837555
55.172413793103445,24.137931034482758,30.881379158935676
58.62068965517241,24.137931034482758,31.066646239994675
62.068965517241374,24.137931034482758,31.199791060288984
65.51724137931033,24.137931034482758,31.295080840538805
68.9655172413793,24.137931034482758,31.363075772017453
72.41379310344827,24.137931034482758,31.411491287717098
75.86206896551724,24.137931034482758,31.445913259084705
79.3103448275862,24.137931034482758,31.47035993510405
82.75862068965517,24.137931034482758,31.487708841633488
86.20689655172413,24.137931034482758,31.50001404834072
89.6551724137931,24.137931034482758,31.508738510898063
93.10344827586206,24.137931034482758,31.51492251851846
96.55172413793103,24.137931034482758,31.519304972821878
100.0,24.137931034482758,31.52241028509438
0.0,27.586206896551722,12.897878681067626
3.4482758620689653,27.586206896551722,13.825062862695273
6.896551724137931,27.586206896551722,14.995468759055079
10.344827586206897,27.586206896551722,16.420748459890774
13.793103448275861,27.586206896551722,18.082366804086355
17.241379310344826,27.586206896551722,19.923854985657236
20.689655172413794,27.586206896551722,21.85359028530687
24.137931034482758,27.586206896551722,23.760746430114793
27.586206896551722,27.586206896551722,25.53953233892495
31.034482758620687,27.586206896551722,27.11119008092804
34.48275862068965,27.586206896551722,28.434804212709274
37.93103448275862,27.586206896551722,29.505228243681543
41.37931034482759,27.586206896551722,30.342863487189504
44.82758620689655,27.586206896551722,30.981608822098657
48.275862068965516,27.586206896551722,31.45915314931616
51.72413793103448,27.586206896551722,31.810927280915656
55.172413793103445,27.586206896551722,32.067236431475784
58.62068965517241,27.586206896551722,32.25250351253478
62.068965517241374,27.586206896551722,32.38564833282909
65.51724137931033,27.586206896551722,32.48093811307891
68.9655172413793,27.586206896551722,32.54893304455756
72.41379310344827,27.586206896551722,32.5973485602572
75.86206896551724,27.586206896551722,32.63177053162481
79.3103448275862,27.586206896551722,32.656217207644154
82.75862068965517,27.586206896551722,32.673566114173596
86.20689655172413,27.586206896551722,32.68587132088083
89.6551724137931,27.586206896551722,32.69459578343817
93.10344827586206,27.586206896551722,32.700779791058565
96.55172413793103,27.586206896551722,32.70516224536198
100.0,27.586206896551722,32.708267557634485
0.0,31.034482758620687,13.945650509069685
3.4482758620689653,31.034482758620687,14.872834690697331
6.896551724137931,31.034482758620687,16.043240587057138
10.344827586206897,31.034482758620687,17.46852028789283
13.793103448275861,31.034482758620687,19.130138632088414
17.241379310344826,31.034482758620687,20.971626813659295
20.689655172413794,31.034482758620687,22.901362113308927
24.137931034482758,31.034482758620687,24.808518258116848
27.586206896551722,31.034482758620687,26.58730416692701
31.034482758620687,31.034482758620687,28.158961908930095
34.48275862068965,31.034482758620687,29.482576040711336
37.93103448275862,31.034482758620687,30.553000071683606
41.37931034482759,31.034482758620687,31.39063531519156
44.82758620689655,31.034482758620687,32.02938065010072
48.275862068965516,31.034482758620687,32.50692497731822
51.72413793103448,31.034482758620687,32.85869910891771
55.172413793103445,31.034482758620687,33.11500825947784
58.62068965517241,31.034482758620687,33.30027534053684
62.068965517241374,31.034482758620687,33.43342016083115
65.51724137931033,31.034482758620687,33.52870994108097
68.9655172413793,31.034482758620687,33.59670487255962
72.41379310344827,31.034482758620687,33.645120388259265
75.86206896551724,31.034482758620687,33.67954235962687
79.3103448275862,31.034482758620687,33.70398903564622
82.75862068965517,31.034482758620687,33.72133794217565
86.20689655172413,31.034482758620687,33.733643148882884
89.6551724137931,31.034482758620687,33.74236761144023
93.10344827586206,31.034482758620687,33.74855161906063
96.55172413793103,31.034482758620687,33.752934073364045
100.0,31.034482758620687,33.75603938563655
0.0,34.48275862068965,14.828059930257176
3.4482758620689653,34.48275862068965,15.755244111884824
6.896551724137931,34.48275862068965,16.92565000824463
10.344827586206897,34.48275862068965,18.350929709080322
13.793103448275861,34.48275862068965,20.012548053275907
17.241379310344826,34.48275862068965,21.854036234846788
20.689655172413794,34.48275862068965,23.783771534496417
24.137931034482758,34.48275862068965,25.69092767930434
27.586206896551722,34.48275862068965,27.4697135881145
31.034482758620687,34.48275862068965,29.041371330117588
34.48275862068965,34.48275862068965,30.364985461898826
37.93103448275862,34.48275862068965,31.435409492871095
41.37931034482759,34.48275862068965,32.27304473637905
44.82758620689655,34.48275862068965,32.91179007128821
48.275862068965516,34.48275862068965,33.38933439850571
51.72413793103448,34.48275862068965,33.74110853010521
55.172413793103445,34.48275862068965,33.997417680665336
58.62068965517241,34.48275862068965,34.18268476172433
62.068965517241374,34.48275862068965,34.31582958201864
65.51724137931033,34.48275862068965,34.411119362268465
68.9655172413793,34.48275862068965,34.47911429374711
72.41379310344827,34.48275862068965,34.527529809446754
75.86206896551724,34.48275862068965,34.56195178081436
79.3103448275862,34.48275862068965,34.586398456833706
82.75862068965517,34.48275862068965,34.60374736336314
86.20689655172413,34.48275862068965,34.61605257007038
89.6551724137931,34.48275862068965,34.62477703262772
93.10344827586206,34.48275862068965,34.63096104024812
96.55172413793103,34.48275862068965,34.635343494551535
100.0,34.48275862068965,34.63844880682404
0.0,37.93103448275862,15.541675950905356
3.4482758620689653,37.93103448275862,16.468860132533003
6.896551724137931,37.93103448275862,17.63926602889281
10.344827586206897,37.93103448275862,19.0645457297285
13.793103448275861,37.93103448275862,20.726164073924085
17.241379310344826,37.93103448275862,22.567652255494966
20.689655172413794,37.93103448275862,24.4973875551446
24.137931034482758,37.93103448275862,26.40454369995252
27.586206896551722,37.93103448275862,28.18332960876268
31.034482758620687,37.93103448275862,29.754987350765767
34.48275862068965,37.93103448275862,31.078601482547008
37.93103448275862,37.93103448275862,32.14902551351928
41.37931034482759,37.93103448275862,32.98666075702723
44.82758620689655,37.93103448275862,33.62540609193639
48.275862068965516,37.93103448275862,34.10295041915389
51.72413793103448,37.93103448275862,34.45472455075338
55.172413793103445,37.93103448275862,34.71103370131351
58.62068965517241,37.93103448275862,34.89630078237251
62.068965517241374,37.93103448275862,35.02944560266682
65.51724137931033,37.93103448275862,35.12473538291664
68.9655172413793,37.93103448275862,35.19273031439529
72.41379310344827,37.93103448275862,35.241145830094936
75.86206896551724,37.93103448275862,35.27556780146254
79.3103448275862,37.93103448275862,35.30001447748189
82.75862068965517,37.93103448275862,35.31736338401132
86.20689655172413,37.93103448275862,35.329668590718555
89.6551724137931,37.93103448275862,35.3383930532759
93.10344827586206,37.93103448275862,35.3445770608963
96.55172413793103,37.93103448275862,35.34895951519972
100.0,37.93103448275862,35.35206482747222
0.0,41.37931034482759,16.100099446577328
3.4482758620689653,41.37931034482759,17.027283628204977
6.896551724137931,41.37931034482759,18.19768952456478
10.344827586206897,41.37931034482759,19.622969225400475
13.793103448275861,41.37931034482759,21.28458756959606
17.241379310344826,41.37931034482759,23.126075751166937
20.689655172413794,41.37931034482759,25.055811050816573
24.137931034482758,41.37931034482759,26.962967195624493
27.586206896551722,41.37931034482759,28.74175310443465
31.034482758620687,41.37931034482759,30.31341084643774
34.48275862068965,41.37931034482759,31.637024978218978
37.93103448275862,41.37931034482759,32.70744900919125
41.37931034482759,41.37931034482759,33.545084252699205
44.82758620689655,41.37931034482759,34.18382958760836
48.275862068965516,41.37931034482759,34.66137391482586
51.72413793103448,41.37931034482759,35.01314804642536
55.172413793103445,41.37931034482759,35.269457196985485
58.62068965517241,41.37931034482759,35.45472427804448
62.068965517241374,41.37931034482759,35.58786909833879
65.51724137931033,41.37931034482759,35.683158878588614
68.9655172413793,41.37931034482759,35.751153810067265
72.41379310344827,41.37931034482759,35.79956932576691
75.86206896551724,41.37931034482759,35.83399129713452
79.3103448275862,41.37931034482759,35.858437973153855
82.75862068965517,41.37931034482759,35.8757868796833
86.20689655172413,41.37931034482759,35.88809208639053
89.6551724137931,41.37931034482759,35.89681654894787
93.10344827586206,41.37931034482759,35.90300055656827
96.55172413793103,41.37931034482759,35.90738301087168
100.0,41.37931034482759,35.91048832314419
0.0,44.82758620689655,16.525929669850097
3.4482758620689653,44.82758620689655,17.453113851477745
6.896551724137931,44.82758620689655,18.623519747837552
10.344827586206897,44.82758620689655,20.048799448673243
13.793103448275861,44.82758620689655,21.710417792868828
17.241379310344826,44.82758620689655,23.55190597443971
20.689655172413794,44.82758620689655,25.48164127408934
24.137931034482758,44.82758620689655,27.388797418897262
27.586206896551722,44.82758620689655,29.167583327707423
31.034482758620687,44.82758620689655,30.73924106971051
34.48275862068965,44.82758620689655,32.06285520149175
37.93103448275862,44.82758620689655,33.13327923246402
41.37931034482759,44.82758620689655,33.97091447597197
44.82758620689655,44.82758620689655,34.60965981088113
48.275862068965516,44.82758620689655,35.087204138098635
51.72413793103448,44.82758620689655,35.438978269698126
55.172413793103445,44.82758620689655,35.69528742025825
58.62068965517241,44.82758620689655,35.880554501317256
62.068965517241374,44.82758620689655,36.01369932161156
65.51724137931033,44.82758620689655,36.10898910186138
68.9655172413793,44.82758620689655,36.176984033340034
72.41379310344827,44.82758620689655,36.22539954903968
75.86206896551724,44.82758620689655,36.259821520407286
79.3103448275862,44.82758620689655,36.28426819642663
82.75862068965517,44.82758620689655,36.301617102956065
86.20689655172413,44.82758620689655,36.3139223096633
89.6551724137931,44.82758620689655,36.322646772220644
93.10344827586206,44.82758620689655,36.32883077984104
96.55172413793103,44.82758620689655,36.33321323414446
100.0,44.82758620689655,36.33631854641696
0.0,48.275862068965516,16.844292554661763
3.4482758620689653,48.275862068965516,17.77147673628941
6.896551724137931,48.275862068965516,18.941882632649218
10.344827586206897,48.275862068965516,20.367162333484913
13.793103448275861,48.275862068965516,22.028780677680494
17.241379310344826,48.275862068965516,23.870268859251375
20.689655172413794,48.275862068965516,25.800004158901007
24.137931034482758,48.275862068965516,27.707160303708932
27.586206896551722,48.275862068965516,29.48594621251909
31.034482758620687,48.275862068965516,31.05760395452218
34.48275862068965,48.275862068965516,32.38121808630341
37.93103448275862,48.275862068965516,33.45164211727568
41.37931034482759,48.275862068965516,34.28927736078364
44.82758620689655,48.275862068965516,34.928022695692796
48.275862068965516,48.275862068965516,35.4055670229103
51.72413793103448,48.275862068965516,35.757341154509795
55.172413793103445,48.275862068965516,36.01365030506992
58.62068965517241,48.275862068965516,36.19891738612892
62.068965517241374,48.275862068965516,36.33206220642323
65.51724137931033,48.275862068965516,36.42735198667305
68.9655172413793,48.275862068965516,36.4953469181517
72.41379310344827,48.275862068965516,36.54376243385134
75.86206896551724,48.275862068965516,36.57818440521895
79.3103448275862,48.275862068965516,36.60263108123829
82.75862068965517,48.275862068965516,36.619979987767735
86.20689655172413,48.275862068965516,36.63228519447497
89.6551724137931,48.275862068965516,36.641009657032306
93.10344827586206,48.275862068965516,36.647193664652704
96.55172413793103,48.275862068965516,36.65157611895612
100.0,48.275862068965516,36.654681431228624
0.0,51.72413793103448,17.078808642394762
3.4482758620689653,51.72413793103448,18.00599282402241
6.896551724137931,51.72413793103448,19.176398720382217
10.344827586206897,51.72413793103448,20.60167842121791
13.793103448275861,51.72413793103448,22.263296765413493
17.241379310344826,51.72413793103448,24.104784946984374
20.689655172413794,51.72413793103448,26.034520246634003
24.137931034482758,51.72413793103448,27.941676391441927
27.586206896551722,51.72413793103448,29.720462300252088
31.034482758620687,51.72413793103448,31.292120042255174
34.48275862068965,51.72413793103448,32.61573417403641
37.93103448275862,51.72413793103448,33.68615820500868
41.37931034482759,51.72413793103448,34.52379344851664
44.82758620689655,51.72413793103448,35.162538783425795
48.275862068965516,51.72413793103448,35.640083110643296
51.72413793103448,51.72413793103448,35.99185724224279
55.172413793103445,51.72413793103448,36.248166392802915
58.62068965517241,51.72413793103448,36.43343347386192
62.068965517241374,51.72413793103448,36.56657829415623
65.51724137931033,51.72413793103448,36.661868074406044
68.9655172413793,51.72413793103448,36.729863005884695
72.41379310344827,51.72413793103448,36.77827852158434
75.86206896551724,51.72413793103448,36.81270049295195
79.3103448275862,51.72413793103448,36.83714716897129
82.75862068965517,51.72413793103448,36.854496075500734
86.20689655172413,51.72413793103448,36.86680128220796
89.6551724137931,51.72413793103448,36.875525744765305
93.10344827586206,51.72413793103448,36.8817097523857
96.55172413793103,51.72413793103448,36.88609220668912
100.0,51.72413793103448,36.88919751896162
0.0,55.172413793103445,17.249681409434846
3.4482758620689653,55.172413793103445,18.176865591062494
6.896551724137931,55.172413793103445,19.347271487422297
10.344827586206897,55.172413793103445,20.772551188257992
13.793103448275861,55.172413793103445,22.434169532453577
17.241379310344826,55.172413793103445,24.275657714024454
20.689655172413794,55.172413793103445,26.20539301367409
24.137931034482758,55.172413793103445,28.11254915848201
27.586206896551722,55.172413793103445,29.891335067292168
31.034482758620687,55.172413793103445,31.462992809295258
34.48275862068965,55.172413793103445,32.7866069410765
37.93103448275862,55.172413793103445,33.85703097204876
41.37931034482759,55.172413793103445,34.69466621555672
44.82758620689655,55.172413793103445,35.33341155046588
48.275862068965516,55.172413793103445,35.810955877683384
51.72413793103448,55.172413793103445,36.162730009282875
55.172413793103445,55.172413793103445,36.419039159843
58.62068965517241,55.172413793103445,36.604306240902005
62.068965517241374,55.172413793103445,36.73745106119631
65.51724137931033,55.172413793103445,36.83274084144613
68.9655172413793,55.172413793103445,36.900735772924776
72.41379310344827,55.172413793103445,36.94915128862442
75.86206896551724,55.172413793103445,36.98357325999203
79.3103448275862,55.172413793103445,37.00801993601138
82.75862068965517,55.172413793103445,37.025368842540814
86.20689655172413,55.172413793103445,37.03767404924805
89.6551724137931,55.172413793103445,37.04639851180539
93.10344827586206,55.172413793103445,37.05258251942578
96.55172413793103,55.172413793103445,37.05696497372921
100.0,55.172413793103445,37.060070286001704
0.0,58.62068965517241,17.373192796807512
3.4482758620689653,58.62068965517241,18.30037697843516
6.896551724137931,58.62068965517241,19.470782874794963
10.344827586206897,58.62068965517241,20.89606257563066
13.793103448275861,58.62068965517241,22.557680919826243
17.241379310344826,58.62068965517241,24.39916910139712
20.689655172413794,58.62068965517241,26.328904401046756
24.137931034482758,58.62068965517241,28.236060545854677
27.586206896551722,58.62068965517241,30.014846454664834
31.034482758620687,58.62068965517241,31.586504196667924
34.48275862068965,58.62068965517241,32.91011832844916
37.93103448275862,58.62068965517241,33.980542359421435
41.37931034482759,58.62068965517241,34.81817760292939
44.82758620689655,58.62068965517241,35.45692293783854
48.275862068965516,58.62068965517241,35.93446726505604
51.72413793103448,58.62068965517241,36.28624139665554
55.172413793103445,58.62068965517241,36.54255054721567
58.62068965517241,58.62068965517241,36.727817628274664
62.068965517241374,58.62068965517241,36.860962448568976
65.51724137931033,58.62068965517241,36.9562522288188
68.9655172413793,58.62068965517241,37.02424716029745
72.41379310344827,58.62068965517241,37.072662675997094
75.86206896551724,58.62068965517241,37.1070846473647
79.3103448275862,58.62068965517241,37.13153132338404
82.75862068965517,58.62068965517241,37.14888022991348
86.20689655172413,58.62068965517241,37.16118543662071
89.6551724137931,58.62068965517241,37.16990989917805
93.10344827586206,58.62068965517241,37.17609390679846
96.55172413793103,58.62068965517241,37.18047636110187
100.0,58.62068965517241,37.18358167337438
0.0,62.068965517241374,17.46195601033705
3.4482758620689653,62.068965517241374,18.3891401919647
6.896551724137931,62.068965517241374,19.559546088324502
10.344827586206897,62.068965517241374,20.984825789160197
13.793103448275861,62.068965517241374,22.646444133355782
17.241379310344826,62.068965517241374,24.48793231492666
20.689655172413794,62.068965517241374,26.417667614576295
24.137931034482758,62.068965517241374,28.324823759384216
27.586206896551722,62.068965517241374,30.103609668194373
31.034482758620687,62.068965517241374,31.675267410197463
34.48275862068965,62.068965517241374,32.998881541978704
37.93103448275862,62.068965517241374,34.06930557295097
41.37931034482759,62.068965517241374,34.90694081645893
44.82758620689655,62.068965517241374,35.54568615136809
48.275862068965516,62.068965517241374,36.02323047858559
51.72413793103448,62.068965517241374,36.37500461018508
55.172413793103445,62.068965517241374,36.63131376074521
58.62068965517241,62.068965517241374,36.81658084180421
62.068965517241374,62.068965517241374,36.949725662098515
65.51724137931033,62.068965517241374,37.04501544234834
68.9655172413793,62.068965517241374,37.11301037382698
72.41379310344827,62.068965517241374,37.161425889526626
75.86206896551724,62.068965517241374,37.19584786089423
79.3103448275862,62.068965517241374,37.220294536913585
82.75862068965517,62.068965517241374,37.23764344344302
86.20689655172413,62.068965517241374,37.24994865015025
89.6551724137931,62.068965517241374,37.2586731127076
93.10344827586206,62.068965517241374,37.26485712032799
96.55172413793103,62.068965517241374,37.26923957463141
100.0,62.068965517241374,37.27234488690391
0.0,65.51724137931033,17.5254825305036
3.4482758620689653,65.51724137931033,18.452666712131247
6.896551724137931,65.51724137931033,19.623072608491054
10.344827586206897,65.51724137931033,21.048352309326745
13.793103448275861,65.51724137931033,22.70997065352233
17.241379310344826,65.51724137931033,24.55145883509321
20.689655172413794,65.51724137931033,26.481194134742843
24.137931034482758,65.51724137931033,28.388350279550764
27.586206896551722,65.51724137931033,30.167136188360924
31.034482758620687,65.51724137931033,31.73879393036401
34.48275862068965,65.51724137931033,33.06240806214525
37.93103448275862,65.51724137931033,34.13283209311752
41.37931034482759,65.51724137931033,34.970467336625475
44.82758620689655,65.51724137931033,35.609212671534635
48.275862068965516,65.51724137931033,36.086756998752136
51.72413793103448,65.51724137931033,36.43853113035163
55.172413793103445,65.51724137931033,36.694840280911755
58.62068965517241,65.51724137931033,36.88010736197076
62.068965517241374,65.51724137931033,37.01325218226506
65.51724137931033,65.51724137931033,37.108541962514884
